epoch,beta,train_loss,train_recon,train_kl,valid_loss,valid_recon,valid_kl
37,0.05,165.00575695503048,145.4232293105707,391.650542170827,170.11346670297476,150.6561537522536,389.1462648831881
38,0.05,163.22271862495236,143.56986072819407,393.05715599990475,168.01733545156625,147.9987660921537,400.3714036207933
39,0.05,161.48222559486948,141.80382199171112,393.56807176543447,167.46980725801907,147.65421119103064,396.3119342510517
40,0.05,160.13811399878526,140.40824905023342,394.59730656321454,165.6906113257775,146.03771062997671,393.0580338698167
41,0.05,158.45836315620235,138.69250008187643,395.3172568716654,165.86047216562125,146.31490003145657,390.9114426832933
42,0.05,157.21888569157298,137.3970069699171,396.43757502858233,163.49462890625,143.8746769244854,392.39903024526745
43,0.05,155.9445955602134,136.09799391583698,396.9320346739234,162.20495576124924,142.6092702425443,391.91370802659253
44,0.05,154.3542930044779,134.46853220869855,397.7152142780583,160.72948338435248,140.72696451040414,400.0504103440505
45,0.05,153.38749799030583,133.44683830447315,398.81318805973706,160.50413571871243,140.4811465923603,400.4597825270433
46,0.05,152.0216593300424,132.05320066126382,399.36917218464174,159.09501471886267,139.41281626774713,393.6439655010517
47,0.05,150.73483871832127,130.7449251128406,399.7982703232184,157.82405530489407,137.89261568509616,398.6287912222055
48,0.05,149.40823624773722,129.36454743175972,400.8737813810023,157.36514194195087,137.66783699622522,393.9461106520433
49,0.05,148.30635446688024,128.22302108392483,401.6666736137576,156.22281822791467,136.37305743877704,396.99519817645734
50,0.05,147.10696511617522,126.98761481308355,402.38701290967987,154.825805077186,134.97589404766376,396.99823115422174
51,0.05,145.98932390910824,125.828296531119,403.2205483041159,155.40300046480618,135.44909873375525,399.0780545748197
52,0.05,145.1029946303949,124.87978523068311,404.464184868045,153.78871096097507,133.5081872206468,405.6104724590595
53,0.05,144.0064186282274,123.74435614609136,405.24124547446644,153.12999578622671,132.81893832866962,406.22116206242487
54,0.05,142.72693161382907,122.45460339057736,405.4465631252382,152.65197167029748,132.33611268263596,406.31716801570013
55,0.05,141.78143023979374,121.48198130537824,405.98896752334224,151.45918508676382,131.05502700805664,408.0831815279447
56,0.05,140.9592096096132,120.58066774693931,407.570844547923,150.6616554260254,130.44911076472357,404.25089087853064
57,0.05,140.02437241717084,119.62926970691215,407.9020644769436,150.52967863816482,130.2721073444073,405.15142822265625
